Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
mjaymvnlchrlbwjlcjizmxn0.filesusr.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,41,3,1,0,0,1,5228,991,208,0,1,42933,0,0,2,10,3,1362,11815,0.1152771900126957,0.0317238487876458,0.2751962359956211,1
stevemaddenshoe.net,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1271,258,369,0,1,1518,0,0,14,64,9,136,338,0.4023668639053254,0.0895915678524374,0.22266139657444,1
javarockingland.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,990,178,79,0,1,7528,0,0,1,6,2,6603,2113,3.1249408424041647,0.877125398512221,0.2806854410201913,1
security-page-community-standards.blogspot.com,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,1,1616,210,36,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
b4e921f0.sso-mailsrvr-4344e5teed.pages.dev,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,763,22,1,0,0,1,98,22,8,0,1,433,0,0,0,0,0,404,110,3.672727272727273,0.9330254041570438,0.2540415704387991,1
googleweblight.com,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,10,5,1,0,0,1,29,9,3,0,1,15559,0,0,0,0,0,15559,124,125.4758064516129,1.0,0.0079696638601452,1
b4e921f0.sso-mailsrvr-4344e5teed.pages.dev,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,10,4,1,0,0,1,29,9,3,0,1,15559,0,0,0,0,0,15559,124,125.4758064516129,1.0,0.0079696638601452,1
b4e921f0.sso-mailsrvr-4344e5teed.pages.dev,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,10,4,1,0,0,1,29,9,3,0,1,15559,0,0,0,0,0,15559,124,125.4758064516129,1.0,0.0079696638601452,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,1,0,0,1,3574,680,445,0,1,29150,0,0,3,6,0,18526,7596,2.438915218536072,0.6355403087478559,0.2605831903945111,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,12,2,1,0,0,1,3574,680,445,0,1,29181,0,0,3,6,0,18557,7590,2.444927536231884,0.6359274870635002,0.2601007504883314,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,1,4041,682,484,0,1,30446,0,0,1,6,0,19290,7840,2.460459183673469,0.6335807659462656,0.2575050909807528,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,4041,682,484,0,1,30477,0,0,1,6,0,19321,7853,2.4603336304596968,0.6339534731108705,0.2576697181481117,1
t.co,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,0,0,1,4041,682,484,0,1,30477,0,0,1,6,0,19321,7842,2.4637847487885742,0.6339534731108705,0.2573087902352594,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,2,1,0,0,1,4041,682,484,0,1,30478,0,0,1,6,0,19322,7843,2.463598112966977,0.6339654832994291,0.2573331583437233,1
codepasta.app,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,1,1276,1276,227,0,1,0,0,0,3,49,0,214033,0,0.0,0.0,0.0,1
api.addthis.com,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,53,2,1,0,0,1,57,16,11,0,1,283,0,0,0,0,1,0,61,0.0,0.0,0.215547703180212,1
steinercoza-my.sharepoint.com,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,7,1,0,0,1,615,337,75,0,1,98593,0,0,0,3,1,98258,18582,5.287805403078248,0.996602192853448,0.1884717982006836,1
storage.cloud.google.com,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,2,1,0,0,1,1869,3137,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
app.sugarsync.com,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,1,0,0,1,280,62,51,0,1,870,0,0,1,2,0,608,272,2.235294117647059,0.6988505747126437,0.3126436781609195,1
grupofsp.com.br,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1285,224,294,0,1,2161,0,0,15,42,20,7,465,0.0150537634408602,0.0032392410920869,0.2151781582600647,1
patient-cell-40f5.updatedlogmylogin.workers.dev,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,2,1,0,0,1,269,105,38,0,1,3234,0,0,1,0,0,2435,1335,1.8239700374531835,0.7529375386518243,0.4128014842300556,1
patient-cell-40f5.updatedlogmylogin.workers.dev,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,4,1,0,0,1,269,105,38,0,1,3234,0,0,1,0,0,2435,1335,1.8239700374531835,0.7529375386518243,0.4128014842300556,1
vk.com,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3,1,3,6,1,0,0,1,16,15,9,0,1,83,0,0,0,0,0,83,14,5.928571428571429,1.0,0.1686746987951807,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
adcloudserver.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,1,381,82,56,0,1,989,0,0,1,7,1,566,279,2.028673835125448,0.5722952477249748,0.282103134479272,1
verifikasi-akun-anda0011.weeblysite.com,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,1,0,0,1,554,182,49,0,1,19187,0,0,0,0,0,19182,5056,3.793908227848101,0.9997394068900818,0.2635117527492573,1
synaxisreadymix.com,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,2,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
verifikasi-akun-facebook0022.weeblysite.com,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,1,0,0,1,554,182,49,0,1,18526,0,0,0,0,0,18521,4878,3.796842968429684,0.9997301090359496,0.2633056245276908,1
courtcase.co.in,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,175,76,32,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
anandsr-dev.github.io,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,100,15,28,0,1,190,0,0,1,2,0,0,39,0.0,0.0,0.2052631578947368,1
sign-in-verification-929bb.web.app,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,1,0,0,1,1890,896,75,0,1,34914,0,0,1,0,2,30447,12741,2.389686837767836,0.8720570544767142,0.3649252448874377,1
storage.cloud.google.com,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,3,1,0,0,1,1869,3137,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
anandsr-dev.github.io,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,100,15,28,0,1,190,0,0,1,2,0,0,39,0.0,0.0,0.2052631578947368,1
anandsr-dev.github.io,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,100,15,28,0,1,190,0,0,1,2,0,0,39,0.0,0.0,0.2052631578947368,1
anandsr-dev.github.io,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,100,15,28,0,1,190,0,0,1,2,0,0,39,0.0,0.0,0.2052631578947368,1
alkhalilgraphics.com,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,22,3,6,0,0,164,0,0,0,0,1,0,28,0.0,0.0,0.1707317073170731,1
anjalijha167.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,1,703,11,256,0,1,1372,0,0,2,16,1,0,303,0.0,0.0,0.2208454810495626,1
bancaporinternet.interbrnpe.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,9,3,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
sign-in-verification-929bb.web.app,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,1,0,0,1,1890,896,75,0,1,34914,0,0,1,0,2,30447,12741,2.389686837767836,0.8720570544767142,0.3649252448874377,1
uniswapfinancing.info,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,4453,6417,170,0,1,273299,0,0,7,8,1,206385,69386,2.97444729484334,0.7551619288764321,0.2538831097076828,1
c.mail.com,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,1,1,0,0,1,12929,17503,385,0,1,13359,0,0,1,0,1,13125,3810,3.44488188976378,0.9824837188412306,0.2852009880979115,1
sites.google.com,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,3,1,0,0,1,2924,966,262,0,1,28545,0,0,1,1,0,6383,7384,0.8644366197183099,0.2236118409528814,0.2586792783324575,1
swappauto.staging.lcsolutions.it,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,1,3,2,1,0,0,1,427,113,69,0,1,912,0,0,1,2,2,729,297,2.4545454545454546,0.7993421052631579,0.3256578947368421,1
swappauto.staging.lcsolutions.it,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,427,113,69,0,1,912,0,0,1,2,2,729,297,2.4545454545454546,0.7993421052631579,0.3256578947368421,1
renew.trusted-travelers-online.com,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,1,1935,67,758,0,1,5356,0,0,9,9,3,10,872,0.0114678899082568,0.001867064973861,0.162808065720687,1
sign-in-verification-929bb.web.app,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,1,0,0,1,1890,896,75,0,1,34914,0,0,1,0,2,30447,12741,2.389686837767836,0.8720570544767142,0.3649252448874377,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,5,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
storage.cloud.google.com,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,2,2,1,0,0,1,1869,3153,69,0,1,86289,0,0,1,3,1,69362,29506,2.350776113332881,0.8038336288518815,0.3419439325985931,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,1,0,0,1,3316,707,369,0,1,28618,0,0,1,6,0,17528,7232,2.4236725663716814,0.6124816549025089,0.2527080858201132,1
oneone-19cd8.web.app,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1,0,0,1,140,33,9,0,1,200471,0,0,0,0,0,200159,437,458.0297482837528,0.998443665168528,0.0021798664145936,1
roisnoob.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
updatevoda-billing.com,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,366,30,49,0,1,1177,0,0,0,1,4,213,246,0.8658536585365854,0.1809685641461342,0.2090059473237043,1
dwrat.andalous.org,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,22,3,6,0,0,164,0,0,0,0,1,0,28,0.0,0.0,0.1707317073170731,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,12,0,0,0,16,0,1,0,0,1,428,76,30,0,0,6519,0,0,2,2,0,0,1099,0.0,0.0,0.1685841386715754,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,12,0,0,0,15,0,1,0,0,1,428,76,30,0,0,6518,0,0,2,2,0,0,1099,0.0,0.0,0.1686100030684258,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,16,0,1,0,0,1,428,74,30,0,0,6509,0,0,2,2,0,0,1098,0.0,0.0,0.1686895068366876,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,16,0,1,0,0,1,428,74,30,0,0,6509,0,0,2,2,0,0,1098,0.0,0.0,0.1686895068366876,1
ezssausage.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,600,186,61,0,1,4299,0,0,2,2,1,2684,1504,1.7845744680851063,0.6243312398232147,0.3498488020469876,1
monyeward.com,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,5,1,0,0,1,11,3,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
thedigirocket.com,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,7,4,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
maestro.my.prod.dfg152.ru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,1,78,21,18,0,1,298,0,0,0,1,1,180,54,3.333333333333333,0.6040268456375839,0.1812080536912751,1
onee-a0488.web.app,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,1,0,0,1,140,33,9,0,1,200475,0,0,0,0,0,200163,437,458.0389016018307,0.998443696221474,0.0021798229205636,1
kone-ali123-mon-site-web-cheetah-5.cheetah.builderall.com,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,1,0,0,1,432,155,64,0,1,10420,0,0,1,0,0,10279,3250,3.1627692307692308,0.986468330134357,0.3119001919385796,1
walldesign.com.tr,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,13,6,5,0,1,11,0,0,0,0,0,0,4,0.0,0.0,0.3636363636363636,1
bannerchampnyc.com,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
go.skimresources.com,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,75,13,1,0,0,1,224,34,25,0,0,1192,0,0,2,4,0,460,303,1.518151815181518,0.3859060402684564,0.2541946308724832,1
go.skimresources.com,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,73,13,1,0,0,1,224,34,25,0,0,1192,0,0,2,4,0,460,303,1.518151815181518,0.3859060402684564,0.2541946308724832,1
go.skimresources.com,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,72,13,1,0,0,1,224,34,25,0,0,1192,0,0,2,4,0,460,303,1.518151815181518,0.3859060402684564,0.2541946308724832,1
go.skimresources.com,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,82,13,1,0,0,1,224,34,25,0,0,1192,0,0,2,4,0,460,303,1.518151815181518,0.3859060402684564,0.2541946308724832,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,16,0,1,0,0,1,428,74,30,0,0,6508,0,0,2,2,0,0,1097,0.0,0.0,0.1685617701290719,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,16,0,1,0,0,1,428,74,30,0,0,6508,0,0,2,2,0,0,1097,0.0,0.0,0.1685617701290719,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,16,0,1,0,0,1,428,74,30,0,0,6509,0,0,2,2,0,0,1098,0.0,0.0,0.1686895068366876,1
mail.trendset.com.ar.ci3.toservers.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,16,0,1,0,0,1,428,74,30,0,0,6509,0,0,2,2,0,0,1098,0.0,0.0,0.1686895068366876,1
umeacademy.com,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,12636,1904,2225,0,1,45371,0,0,54,162,44,19178,12178,1.5748070290688123,0.4226929095677856,0.2684093363602301,1
smss-mms.yolasite.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,91,8,15,0,0,729,0,0,0,0,1,290,180,1.6111111111111112,0.3978052126200274,0.2469135802469135,1
victorarath99.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,733,54,138,0,1,2649,0,0,6,0,8,0,514,0.0,0.0,0.1940354850887127,1
bhavin0077.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,493,37,165,0,1,1165,0,0,5,22,1,0,230,0.0,0.0,0.1974248927038626,1
bhavin0077.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,493,37,165,0,1,1165,0,0,5,22,1,0,230,0.0,0.0,0.1974248927038626,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,23,11,1,0,0,1,8589,10139,47,0,1,131805,0,0,0,0,0,129087,32866,3.927676017769123,0.9793786275179244,0.2493532111831873,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,3175,673,554,0,1,26077,0,0,1,6,0,16087,6970,2.3080344332855094,0.6169037849445872,0.2672853472408636,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,2,1,0,0,1,3175,673,554,0,1,26067,0,0,1,6,0,16077,6969,2.3069306930693068,0.6167568189665094,0.2673495223846242,1
joyeriajireh.com.mx,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,317,59,64,0,1,513,0,0,0,11,2,44,102,0.4313725490196078,0.0857699805068226,0.1988304093567251,1
joyeriajireh.com.mx,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,317,59,64,0,1,513,0,0,0,11,2,44,102,0.4313725490196078,0.0857699805068226,0.1988304093567251,1
www-degelyehuda-org-il.filesusr.com,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,24,4,1,0,0,1,3336,529,70,0,1,36527,0,0,0,0,0,36395,9510,3.827024185068349,0.9963862348399812,0.2603553535740684,1
iuhkj.r4f4vmtlso.workers.dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,1,288,37,46,0,0,825,0,0,0,3,4,213,180,1.1833333333333331,0.2581818181818182,0.2181818181818181,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,13,2,1,0,0,1,3175,673,554,0,1,26066,0,0,1,6,0,16076,6960,2.3097701149425287,0.6167421161666539,0.2670145016496585,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,3175,673,554,0,1,26067,0,0,1,6,0,16077,6969,2.3069306930693068,0.6167568189665094,0.2673495223846242,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,3,1,0,0,1,3175,673,554,0,1,26067,0,0,1,6,0,16077,6973,2.3056073426071992,0.6167568189665094,0.2675029731077608,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,3175,673,554,0,1,26059,0,0,1,6,0,16069,6957,2.3097599540031624,0.6166391649717948,0.2669711040331555,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,4,1,0,0,1,3175,673,554,0,1,26065,0,0,1,6,0,16075,6972,2.305651176133104,0.6167274122386341,0.2674851333205448,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,1,3175,673,554,0,1,26057,0,0,1,6,0,16067,6967,2.306157600114827,0.616609740184979,0.2673753693825075,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,4,1,0,0,1,3175,673,554,0,1,26065,0,0,1,6,0,16075,6974,2.304989962718669,0.6167274122386341,0.2675618645693459,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,3175,673,554,0,1,26058,0,0,1,6,0,16068,6964,2.307294658242389,0.6166244531429887,0.2672499808120347,1
huynguyen2k.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,769,52,170,0,1,2465,0,0,10,17,11,1,485,0.002061855670103,0.0004056795131845,0.1967545638945233,1
bit.ly.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,4455,706,609,0,1,30990,0,0,1,6,0,19634,8082,2.429349170997278,0.6335592126492416,0.2607938044530494,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,2,1,0,0,1,4455,706,609,0,1,30991,0,0,1,6,0,19635,8076,2.4312778603268943,0.6335710367526056,0.2605917847116905,1
forms.gle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,1,0,0,1,1867,3121,69,0,1,86282,0,0,1,3,1,69362,29506,2.350776113332881,0.8038988433276929,0.3419716742773696,1
docs.google.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,0,1,4455,706,609,0,1,30961,0,0,1,6,0,19605,8060,2.4323821339950373,0.6332159813959497,0.2603275088013953,1
solicitarfirmaelectronica-sv.com,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
huynguyen2k.github.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,769,52,170,0,1,2465,0,0,10,17,11,1,485,0.002061855670103,0.0004056795131845,0.1967545638945233,1
extracloud.com.au,0,0,1,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,1,1,0,0,1,1168,101,64,0,1,6989,0,0,4,10,0,0,1933,0.0,0.0,0.276577478895407,1
chikkuthomas.github.io,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,170,20,39,0,1,140,0,0,0,3,2,1,28,0.0357142857142857,0.0071428571428571,0.2,1
wkazisan.github.io,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,171,12,52,0,1,186,0,0,3,6,0,0,37,0.0,0.0,0.1989247311827957,1
solicitarfirmaelectronica-sv.com,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
kaamwalibais.co.in,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,22,3,6,0,0,164,0,0,0,0,1,0,28,0.0,0.0,0.1707317073170731,1
uploads.codesandbox.io,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,26,5,1,0,0,1,494,100,41,0,0,4791,0,0,0,1,2,2891,1141,2.533742331288344,0.6034230849509497,0.2381548737215612,1
oneone-a38ef.web.app,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,1,0,0,1,247,16,19,0,0,1427,0,0,1,2,3,0,421,0.0,0.0,0.2950245269796776,1
newrydramafestival.co.uk,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,1024,540,165,0,0,5735,0,0,1,41,2,4376,1609,2.719701678060908,0.7630340017436792,0.2805579773321708,1
3a10a178.s6t6sj4s46tu4sys54y5.pages.dev,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,18,2,1,0,0,1,366,32,49,0,1,1177,0,0,0,1,4,213,246,0.8658536585365854,0.1809685641461342,0.2090059473237043,1
yahuomall.square.site,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,567,220,50,0,1,21615,0,0,0,0,0,21606,5905,3.6589331075359866,0.9995836224843858,0.2731899144112885,1
