Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
9d345009-a-62cb3a1a-s-sites.googlegroups.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,11,4,1,0,0,0,1865,3129,69,0,1,86239,0,0,1,3,1,69312,29471,2.351871331139086,0.8037198947112095,0.3417363373879567,1
amazon.com.ap.signin.createvents.gr,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,16,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
assistance.remboursement-de-droit-redevables.php.38swi.chalenovavicosa.com.br,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
assistance.remboursement-de-droit-redevables.php.vouw6.chalenovavicosa.com.br,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
beisbolcuauhtemoc.net,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1980,403,334,0,0,7683,3,0,12,66,12,3959,1791,2.210496929089894,0.5152935051412209,0.2331120655993752,1
candiinside88.com,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,14,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
consultanutricionalvidasana.cl,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
flavashowcasing.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
huaruisolar.com.cn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
klava.monetarystar.net,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
miranettechnologies.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
miranettechnologies.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
miranettechnologies.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,29,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,22,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,27,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,27,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,25,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,27,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,24,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,27,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,27,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,20,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,25,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,29,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,25,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,27,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,24,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,31,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,31,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,23,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,31,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,24,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,27,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,24,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,29,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,23,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,31,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,24,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,24,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,19,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,26,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,25,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
ns303913.ovh.net,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,32,8,8,0,0,192,0,0,0,0,1,0,36,0.0,0.0,0.1875,1
paypal-limited-up-security.com-apps-home.cyber-underground.in,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
pichincha1.banco-estado1.com,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
seasonofthedamned.com,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2285,699,293,0,0,17697,0,0,0,45,5,8478,5056,1.6768196202531649,0.4790642481776572,0.2856981409278409,1
service.confirm.paypal.cmd.cgi.aficion.fr,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
support.account-updated.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,34,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
tfrfhgjnmfthgh.esy.es,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,0,8,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
update-account-signin.trinitytheological.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
validation.information.wodkagamers.biz,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
1lorawicz.pl,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,1,0,0,1,6,2,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
amazon.com.ap.signin.awsapp.xyz,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
amazon.com.ap.signin.awsapp.xyz,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
chuyenhangviet.com,0,0,1,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
cordonneriedaujourdhui-evreux.com,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
cpalle.dk,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,1,31,7,8,0,0,124,0,0,0,0,1,0,28,0.0,0.0,0.2258064516129032,1
cqpszx.com,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
cqpszx.com,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
debbiebright.co.za,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,22,3,6,0,0,164,0,0,0,0,1,0,28,0.0,0.0,0.1707317073170731,1
ek63.cn,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,4,3,1,0,0,1,11,1,8,0,0,33,0,0,0,0,1,0,6,0.0,0.0,0.1818181818181818,1
geozenit.com.pl,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,1,0,0,1,3563,3691,309,0,1,128323,0,0,32,41,6,4456,27538,0.161812767811751,0.0347248739508895,0.214599097589676,1
gfdsr654ree.is-a-financialadvisor.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
gtbusiness.com.au,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,1,1745,572,196,0,0,11811,0,0,1,26,2,10087,3555,2.837412095639944,0.8540343747354161,0.300990601981204,1
hsqxx.com,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,1,1,1,0,0,1,69,12,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
krimi-cirklen.dk,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,1,47,12,13,0,0,348,0,0,0,0,2,0,62,0.0,0.0,0.1781609195402299,1
nvmagazine.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,1,1,0,0,1,41,4,7,0,0,183,0,0,0,0,1,0,34,0.0,0.0,0.1857923497267759,1
playbookmanagement.com,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,78,74,17,0,1,1759,0,0,0,1,0,1588,578,2.7474048442906573,0.9027856736782264,0.328595793064241,1
precisioncut.com.mx,0,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,41,4,7,0,0,183,0,0,0,0,1,0,34,0.0,0.0,0.1857923497267759,1
streetkids-zambia.com,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,2,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,1
sunaryotank.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
thegrillonthesquare.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,2,1,0,0,1,160,10,9,0,0,115,0,0,0,0,1,0,19,0.0,0.0,0.1652173913043478,1
vivatemplate.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
academiaquebramar.com.br,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
allsystems.cl,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
andrewbiggs.claudiudaniel.ro,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
appleid021.apple.com.yelekei1.org,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
dawsonsworld.com,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,12,8,1,0,0,1,2991,489,523,0,1,11306,0,0,17,65,12,5176,2512,2.0605095541401277,0.4578100123828056,0.2221829117282858,1
dawsonsworld.com,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,12,8,1,0,0,1,2991,489,523,0,1,11306,0,0,17,65,12,5176,2509,2.0629732961339178,0.4578100123828056,0.2219175658942154,1
dextme.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,1,1,0,0,1,509,84,44,0,1,7540,0,0,0,2,1,6843,1223,5.595257563368765,0.9075596816976128,0.1622015915119363,1
djdj4.com,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
google-adwords.com.vn,0,0,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
grupopreferente.com,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,1,1542,589,124,0,0,12708,0,0,3,17,3,2412,3480,0.6931034482758621,0.1898016997167138,0.2738432483474976,1
online.citi.com.3qf2k0ckn2o4an2mjfrduvskrwvgn4.gateway5.com,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,8,0,1,0,0,1,27,13,12,0,1,573,0,0,0,0,0,574,7,82.0,1.0017452006980805,0.0122164048865619,1
online.citi.com.cjp9vewawpyfdinh94je5hrrnmjkd4.gateway5.com,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,6,0,1,0,0,1,27,13,12,0,1,573,0,0,0,0,0,574,7,82.0,1.0017452006980805,0.0122164048865619,1
online.citi.com.ibk30rzkaoq6obzp6fo3w03sotk0em.gateway5.com,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,9,0,1,0,0,1,27,13,12,0,1,573,0,0,0,0,0,574,7,82.0,1.0017452006980805,0.0122164048865619,1
online.citi.com.usdccfswxqxr4c156rhx9cm2j8x7hu.gateway5.com,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,9,0,1,0,0,1,2,14,5,0,1,439,0,0,0,0,0,428,33,12.969696969696969,0.9749430523917996,0.0751708428246013,1
remboursement.orangeidtel.fr,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
remboursement.orangeidtel.fr,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
s70.n57.n84.n66.static.myhostcenter.com,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
sparesbox-cm.com,0,0,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
submit.poseert.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
survey.constantcontact.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,1,0,0,1,8173,8130,716,0,1,239739,0,0,23,79,20,1565,51488,0.0303954319453076,0.0065279324598834,0.2147668923287408,1
survey.constantcontact.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,1,0,0,1,8173,8130,716,0,1,239739,0,0,23,79,20,1565,51488,0.0303954319453076,0.0065279324598834,0.2147668923287408,1
mail.yale.edu,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1
tegelzetbedrijfkaro.nl,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,2,1,0,0,1,804,308,92,0,0,5515,0,0,1,7,2,2287,1430,1.5993006993006993,0.414687216681777,0.2592928377153218,1
